Fine modulus (m2/kg),Specific gravity,Cement (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),Kaolin (kg/m3),Other SCM (kg/m3),Na2O (l),Sio2 (l),H2O,Superplasticizer,water -eff,Initial curing time (day),Initial curing temp (C),Initial curing rest time (day),Final curing temp (C),Cube D (mm),f_c 28d (MPA)
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.018448573,-0.410063919,0.284599779,0.0,0.0,-0.568451427,34.42
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.58153363,-0.410063919,0.284599779,0.0,0.0,-0.568451427,29.42
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.304337452,-0.410063919,0.284599779,0.0,0.0,-0.568451427,28.88
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.987026155,-0.410063919,0.284599779,0.0,0.0,-0.568451427,32.02
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.686495532,-0.410063919,0.284599779,0.0,0.0,-0.568451427,24.17
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.143234162,-0.410063919,1.059539363,0.0,0.0,-0.568451427,29.67
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.816463064,-0.410063919,1.059539363,0.0,0.0,-0.568451427,34.61
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.487067918,-0.410063919,1.059539363,0.0,0.0,-0.568451427,44.64
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.211459399,-0.410063919,1.059539363,0.0,0.0,-0.568451427,32.98
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.018448573,-0.410063919,1.059539363,0.0,0.0,-0.568451427,41.96
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.58153363,-0.410063919,1.059539363,0.0,0.0,-0.568451427,37.26
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.304337452,-0.410063919,1.059539363,0.0,0.0,-0.568451427,37.65
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.987026155,-0.410063919,1.059539363,0.0,0.0,-0.568451427,39.05
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.686495532,-0.410063919,1.059539363,0.0,0.0,-0.568451427,30.01
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.143234162,-0.410063919,1.834478947,0.0,0.0,-0.568451427,31.24
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.816463064,-0.410063919,1.834478947,0.0,0.0,-0.568451427,33.78
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.487067918,-0.410063919,1.834478947,0.0,0.0,-0.568451427,35.9
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.211459399,-0.410063919,1.834478947,0.0,0.0,-0.568451427,34.44
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.018448573,-0.410063919,1.834478947,0.0,0.0,-0.568451427,37.64
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.58153363,-0.410063919,1.834478947,0.0,0.0,-0.568451427,35.78
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-1.304337452,-0.410063919,1.834478947,0.0,0.0,-0.568451427,32.64
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.987026155,-0.410063919,1.834478947,0.0,0.0,-0.568451427,34.97
0.0,0.0,0.0,0.0,2.484308283,0.0,0.0,0.0,3.67305994,-3.349136372,-0.154243431,-0.794658949,-0.686495532,-0.410063919,1.834478947,0.0,0.0,-0.568451427,29.46
0.0,0.0,2.829428681,-2.595886762,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.450411967,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,29.616083
0.0,0.0,1.591146605,-1.880895211,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.378244552,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,35.2058735
0.0,0.0,0.352864529,-1.165903659,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.306048271,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,33.8329425
0.0,0.0,-0.885417547,-0.450912108,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.233827934,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,31.38128
0.0,0.0,2.829428681,-2.595886762,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.463447883,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,25.49729
0.0,0.0,1.591146605,-1.880895211,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.404475148,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,29.616083
0.0,0.0,0.352864529,-1.165903659,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.345590617,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,28.5373515
0.0,0.0,-0.885417547,-0.450912108,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.286485578,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,26.3798885
0.0,0.0,3.448569719,-2.476721504,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.989855019,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,35.0097405
0.0,0.0,2.003907297,-1.642564694,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.905449619,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,37.1672035
0.0,0.0,0.559244875,-0.808407884,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.821372975,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,36.284605
0.0,0.0,-0.885417547,0.025748927,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.737188083,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,35.500073
0.0,0.0,3.448569719,-2.476721504,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,1.00511143,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,29.616083
0.0,0.0,2.003907297,-1.642564694,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.936182949,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,32.2638785
0.0,0.0,0.559244875,-0.808407884,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.867362716,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,30.400615
0.0,0.0,-0.885417547,0.025748927,0.0,0.0,0.0,0.0,1.063125071,1.668721926,-1.724163602,-0.794658949,0.798434235,-0.222346364,1.834478947,0.255670648,1.336294953,-0.568451427,29.812216
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.100631979,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,18.2
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.100631979,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,18.98
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.100631979,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,16.5
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.178250864,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,20.6
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.178250864,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,20.8
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.178250864,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,17.2
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.25586975,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,24.9
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.25586975,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,24.4
0.0,0.0,0.0,-0.164915487,0.0,0.0,0.0,0.0,0.331749296,1.037864018,-0.827066361,-0.794658949,-1.25586975,-0.222346364,0.284599779,0.255670648,-0.33824966,-0.568451427,20.1
0.0,0.0,0.0,0.0,1.256334821,0.0,0.0,0.0,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,0.284599779,0.0,-0.33824966,1.025098427,69.28
0.0,0.0,0.0,0.0,0.967835032,0.0,0.0,-1.912008208,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,0.284599779,0.0,-0.33824966,1.025098427,70.72
0.0,0.0,0.0,0.0,0.671937812,0.0,0.0,-1.619373149,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,0.284599779,0.0,-0.33824966,1.025098427,51.46
0.0,0.0,0.0,0.0,0.383438023,0.0,0.0,-1.334053967,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,0.284599779,0.0,-0.33824966,1.025098427,24.52
0.0,0.0,0.0,0.0,1.256334821,0.0,0.0,0.0,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,1.447009155,0.0,-0.33824966,1.025098427,71.63
0.0,0.0,0.0,0.0,0.967835032,0.0,0.0,-1.912008208,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,1.447009155,0.0,-0.33824966,1.025098427,72.34
0.0,0.0,0.0,0.0,0.671937812,0.0,0.0,-1.619373149,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,1.447009155,0.0,-0.33824966,1.025098427,52.66
0.0,0.0,0.0,0.0,0.383438023,0.0,0.0,-1.334053967,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,-0.305776388,1.447009155,0.0,-0.33824966,1.025098427,16.1
0.0,0.0,0.0,0.0,1.256334821,0.0,0.0,0.0,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,0.0,-1.071544494,0.0,-0.33824966,1.025098427,52.79
0.0,0.0,0.0,0.0,0.967835032,0.0,0.0,-1.912008208,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,0.0,-1.071544494,0.0,-0.33824966,1.025098427,48.44
0.0,0.0,0.0,0.0,0.671937812,0.0,0.0,-1.619373149,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,0.0,-1.071544494,0.0,-0.33824966,1.025098427,18.67
0.0,0.0,0.0,0.0,0.383438023,0.0,0.0,-1.334053967,0.480251992,-0.231103037,-0.154243431,0.007652394,0.661867995,0.0,-1.071544494,0.0,-0.33824966,1.025098427,15.11
0.0,0.0,0.0,-0.374646342,-0.134382112,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,1.824916433,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,61.8
0.0,0.0,0.0,-0.736908728,-0.326715305,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,1.241561996,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,70.4
0.0,0.0,0.0,-1.022905349,-0.474663914,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.72548461,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,69.1
0.0,0.0,0.0,-1.30890197,-0.622612524,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.553400013,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,60.4
0.0,0.0,0.0,-1.022905349,-0.474663914,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,1.056246907,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,66.7
0.0,0.0,0.0,-0.736908728,-0.326715305,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.910799699,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,72.3
0.0,0.0,0.0,-1.30890197,-0.622612524,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.994791272,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,56.1
0.0,0.0,0.0,-1.03243857,-0.482061345,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.659332151,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,60.6
0.0,0.0,0.0,-1.118237556,-0.526445928,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.807778269,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,58.6
0.0,0.0,0.0,-1.146837218,-0.541240789,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.847094881,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,60.9
0.0,0.0,0.0,-1.232636204,-0.585625372,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.987095536,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,51.2
0.0,0.0,0.0,-1.223102983,-0.578227941,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.54607914,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,58.4
0.0,0.0,0.0,-1.251702645,-0.593022802,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.585395752,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,56.1
0.0,0.0,0.0,-1.280302307,-0.607817663,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.637942856,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,56.3
0.0,0.0,0.0,-1.31843519,-0.630009955,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.474017061,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,56.8
0.0,0.0,0.0,-1.375634514,-0.652202246,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.552650285,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,55.6
0.0,0.0,0.0,-1.423300618,-0.681791968,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,0.644514,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,36.2
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,0.481205629,-0.222346364,0.478334675,-1.16809556,-0.33824966,-0.568451427,34.32
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,0.313619398,-0.222346364,0.478334675,-1.16809556,-0.33824966,-0.568451427,35.41
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,0.146033168,-0.222346364,0.478334675,-1.16809556,-0.33824966,-0.568451427,42.15
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,-0.021553062,-0.222346364,0.478334675,-1.16809556,-0.33824966,-0.568451427,40.5
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,0.481205629,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,35.4
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,0.313619398,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,36.9
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,0.146033168,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,41.7
0.0,0.0,0.0,1.932393064,0.0,0.0,0.0,0.0,-0.522141201,-0.013565827,0.294305189,-0.794658949,-0.021553062,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,38.5
-0.490069833,2.700291636,0.0,-0.355579901,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.734632472,-0.222346364,1.059539363,-1.16809556,-0.33824966,1.025098427,44.876
-0.494711594,2.569111522,-0.629505918,-0.503344822,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.734632472,-0.222346364,1.059539363,-1.16809556,-0.33824966,1.025098427,47.8512
-0.499353356,2.437931409,-0.373594289,-0.651109742,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.734632472,-0.222346364,1.059539363,-1.16809556,-0.33824966,1.025098427,55.0413
-0.503995117,2.306751296,-0.11768266,-0.798874663,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.734632472,-0.222346364,1.059539363,-1.16809556,-0.33824966,1.025098427,60.4959
-0.508636878,2.175571182,0.13822897,-0.946639583,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.734632472,-0.222346364,1.059539363,-1.16809556,-0.33824966,1.025098427,64.7107
-0.51327864,2.044391069,0.394140599,-1.094404504,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.734632472,-0.222346364,1.059539363,-1.16809556,-0.33824966,1.025098427,63.719
-0.517920401,1.913210955,0.650052228,-1.242169425,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.734632472,-0.222346364,1.059539363,-1.16809556,-0.33824966,1.025098427,61.7355
0.0,0.0,0.0,-0.355579901,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.715024883,-0.222346364,1.059539363,0.0,-0.33824966,1.025098427,44.6281
0.0,0.0,-0.373594289,-0.651109742,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.715024883,-0.222346364,1.059539363,0.0,-0.33824966,1.025098427,54.5455
0.0,0.0,0.13822897,-0.946639583,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.715024883,-0.222346364,1.059539363,0.0,-0.33824966,1.025098427,64.2149
0.0,0.0,0.650052228,-1.242169425,0.0,0.0,0.0,0.0,1.037137099,1.697726887,-1.724163602,0.04702131,-0.715024883,-0.222346364,1.059539363,0.0,-0.33824966,1.025098427,61.4876
0.0,0.0,0.0,0.416610975,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.375601024,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,21.829
0.0,0.0,0.0,0.311745547,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.44728824,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,16.6001
0.0,0.0,0.0,0.225946561,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.489934525,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,12.4803
0.0,0.0,0.0,0.187813678,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.518975455,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,18.8635
0.0,0.0,0.0,0.092481471,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.577057314,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,16.2253
0.0,0.0,0.0,0.006682485,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.635139173,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,11.7314
0.0,0.0,0.0,0.07341503,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.577057314,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,20.3272
0.0,0.0,0.0,-0.012383956,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.648744529,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,16.5798
0.0,0.0,0.0,-0.098182942,0.0,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.706826388,6.535485625,0.672069571,0.0,3.952770912,-0.568451427,10.2397
0.0,0.0,0.0,-0.279314135,-1.073855785,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.331124521,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,38.8586
0.0,0.0,0.0,-0.365113122,-1.088650645,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.38920638,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,38.4302
0.0,0.0,0.0,-0.441378887,-1.103445506,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.44728824,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,37.6314
0.0,0.0,0.0,-0.508111432,-1.118240367,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.518975455,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,30.9016
0.0,0.0,0.0,-0.536711094,-1.118240367,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.548016384,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,40.5231
0.0,0.0,0.0,-0.612976859,-1.133035228,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.606098244,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,35.2748
0.0,0.0,0.0,-0.679709404,-1.147830089,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.648744529,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,30.0265
0.0,0.0,0.0,-0.555777535,-1.125637798,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.548016384,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,37.1083
0.0,0.0,0.0,-0.632043301,-1.140432659,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.606098244,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,38.1614
0.0,0.0,0.0,-0.698775846,-1.15522752,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.664180103,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,34.0268
0.0,0.0,0.0,-0.76550839,-1.16262495,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.722261962,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,32.1143
0.0,0.0,0.0,-1.03243857,-0.482061345,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.317519165,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,60.0328
0.0,0.0,0.0,-1.118237556,-0.526445928,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.41824731,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,57.9994
0.0,0.0,0.0,-1.146837218,-0.541240789,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.44728824,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,60.9332
0.0,0.0,0.0,-1.232636204,-0.585625372,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.534411028,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,50.9846
0.0,0.0,0.0,-1.223102983,-0.578227941,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.534411028,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,58.2677
0.0,0.0,0.0,-1.251702645,-0.593022802,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.563451958,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,55.7848
0.0,0.0,0.0,-1.280302307,-0.607817663,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.577057314,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,56.2186
0.0,0.0,0.0,-1.31843519,-0.630009955,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.635139173,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,56.9035
0.0,0.0,0.0,-1.375634514,-0.652202246,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.693221032,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,55.6864
0.0,0.0,0.0,-1.423300618,-0.681791968,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.735867318,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,36.1373
0.0,0.0,0.0,-2.233624376,0.294668857,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.44728824,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,77.3575
0.0,0.0,0.0,-2.28129048,0.198502261,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.577057314,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,70.8577
0.0,0.0,0.0,-2.309890142,0.154117678,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.619703599,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,64.8256
0.0,0.0,0.0,-2.300356921,0.176309969,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.606098244,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,70.5511
0.0,0.0,0.0,-2.348023024,0.087540803,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.706826388,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,68.4825
0.0,0.0,0.0,-2.367089466,0.04315622,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.764908248,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,68.0015
