IDX,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,LOI,Fine modulus (m2/kg),Specific gravity,Cement (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),Kaolin (kg/m3),Other SCM (kg/m3),Na2O (l),Sio2 (l),H2O,Superplasticizer,water -eff,Initial curing time (day),Initial curing temp (C),Initial curing rest time (day),Final curing temp (C),Cube D (mm),f_c 28d (MPA)
859,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.3830841572555,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,23.1
860,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.41042717377294,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,23.5
861,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.46864133797135,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,24.1
862,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.51538907588825,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,19.8
863,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.3072293372394,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,18.7
864,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.3654435014378,-0.222346363503612,-0.490339805408716,0.255670648036488,-0.33824966007582,-0.568451427252854,23.6
865,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.3654435014378,-0.222346363503612,1.05953936314972,0.255670648036488,-0.33824966007582,-0.568451427252854,27.5
866,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.3654435014378,0.0279437101449854,-0.490339805408716,0.255670648036488,-0.33824966007582,-0.568451427252854,25.3
867,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.3654435014378,0.0279437101449854,1.05953936314972,0.255670648036488,-0.33824966007582,-0.568451427252854,28.2
868,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.46864133797135,-0.222346363503612,-0.490339805408716,0.255670648036488,-0.33824966007582,-0.568451427252854,29.4
869,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.46864133797135,-0.222346363503612,1.05953936314972,0.255670648036488,-0.33824966007582,-0.568451427252854,30.8
870,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.46864133797135,0.0279437101449854,-0.490339805408716,0.255670648036488,-0.33824966007582,-0.568451427252854,30.1
871,-0.944244241775908,-1.35163992680361,1.67125394151295,-0.254253496375111,2.43315320817748,2.91494475591613,0.368429043754382,-0.816562757704355,0,0,0,0,1.96675780531385,0,0,0,0,0,0,0,0.802181964115065,-0.893397939420239,-0.376127843097192,0.742853809510444,0.875126080175711,1.46864133797135,0.0279437101449854,1.05953936314972,0.255670648036488,-0.33824966007582,-0.568451427252854,31.9
872,-0.0801480378783591,-0.0765448592856278,-0.926318955687297,0.464357292476769,0.211832584198343,0,0,0.0421483055079353,-1.5652869748061,0,0,0,-0.422832575418356,-0.296442069455814,0.807312784020634,0,-1.36133468331757,-0.145478257443439,0,0,0,0.108995253527132,-0.231103036787147,0.0700308792226867,-0.794658949120436,0.250068935724215,0,-1.07154449361813,0,-0.33824966007582,0,53.5
873,-1.0350519354919,-0.531501907536005,-1.04397081493565,1.21429241031758,0.779801416448924,0,0,0.421917688418591,-1.77608953238012,0,0,0,-0.117928669018855,-0.322966420579248,0.292555376978354,0,-2.33848980366289,0.612758368243619,0,0,0,0.108995253527132,-0.231103036787147,0.0700308792226867,-0.794658949120436,0.250068935724215,0,-1.07154449361813,0,-0.33824966007582,0,55.5
874,-1.98529776531221,-0.984239653111991,-1.16104876267547,1.96056930807135,1.34499966902999,0,0,0.799834537754073,0,0,0,0,0.185487901251867,-0.243393367208948,1.83682759810519,0,0,1.36729627868342,0,0,0,0.108995253527132,-0.231103036787147,0.0700308792226867,-0.794658949120436,0.250068935724215,0,-1.07154449361813,0,-0.33824966007582,0,58.6
875,-1.76641517302058,1.32976459169365,0.373244743929342,0.408942032639933,0.0533066189628281,0.150877409829445,-1.09989320076343,0,0.789943161133059,0,0,0,-0.600959565824554,0,0,0,0.921871671050278,0,0,0,0,0.480251991655788,-0.231103036787147,-0.15424343087323,-0.00728064262306622,0.128590969599582,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,15.1027
876,-1.76641517302058,1.32976459169365,0.373244743929342,0.408942032639933,0.0533066189628281,0.150877409829445,-1.09989320076343,0,0.789943161133059,0,0,0,-0.600959565824554,0,0,0,0.635875050461404,0,0,0,0,0.480251991655788,-0.231103036787147,-0.15424343087323,-0.00728064262306622,0.0346103757307888,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,26.2238
877,-1.76641517302058,1.32976459169365,0.373244743929342,0.408942032639933,0.0533066189628281,0.150877409829445,-1.09989320076343,0,0.789943161133059,0,0,0,-0.600959565824554,0,0,0,0.921871671050278,0,0,0,0,0.480251991655788,-0.231103036787147,-0.15424343087323,-0.00728064262306622,-0.0301749327597123,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,31.1644
878,-1.76641517302058,1.32976459169365,0.373244743929342,0.408942032639933,0.0533066189628281,0.150877409829445,-1.09989320076343,0,0.789943161133059,0,0,0,-0.600959565824554,0,0,0,0.635875050461404,0,0,0,0,0.480251991655788,-0.231103036787147,-0.15424343087323,-0.00728064262306622,-0.152380575936825,0,-1.07154449361813,0,-0.33824966007582,-0.568451427252854,24.3357
879,-1.76641517302058,1.32976459169365,0.373244743929342,0.408942032639933,0.0533066189628281,0.150877409829445,-1.09989320076343,0,0.789943161133059,0,0,0,-0.600959565824554,0,0,0,0.635875050461404,0,0,0,0,0.480251991655788,-0.231103036787147,-0.15424343087323,-0.00728064262306622,0.0346103757307888,-0.222346363503612,0.284599778870503,0,-0.33824966007582,-0.568451427252854,14.6454
938,1.42099451671871,0.838868427685516,-0.475901991615621,-1.04347405179328,-1.16401622519138,-0.361731443444814,-0.360598084642574,0.313078534008069,0,0,0,0,-0.896717587631071,0,0,0,1.45573202948284,0,0,0,0,-1.63591141567755,-0.738689858872301,1.4156767397982,0.01987033346305,-0.403473260682004,-0.222346363503612,0.284599778870503,0,-0.33824966007582,-0.568451427252854,53.56
939,1.42099451671871,0.838868427685516,-0.475901991615621,-1.04347405179328,-1.16401622519138,-0.361731443444814,-0.360598084642574,0.313078534008069,0,0,0,0,-0.896717587631071,0,0,0,0.502409960853263,0,0,0,0,-1.63591141567755,-0.738689858872301,1.4156767397982,-0.251639427398112,-0.429934244408553,-0.222346363503612,0.284599778870503,0,-0.33824966007582,-0.568451427252854,45.95
940,1.42099451671871,0.838868427685516,-0.475901991615621,-1.04347405179328,-1.16401622519138,-0.361731443444814,-0.360598084642574,0.313078534008069,0,0,0,0,-0.896717587631071,0,0,0,-0.136315825128557,0,0,0,0,-1.63591141567755,-0.738689858872301,1.4156767397982,-0.360243331742577,-0.440518637899173,-0.222346363503612,0.284599778870503,0,-0.33824966007582,-0.568451427252854,37.12
941,1.42099451671871,0.838868427685516,-0.475901991615621,-1.04347405179328,-1.16401622519138,-0.361731443444814,-0.360598084642574,0.313078534008069,0,0,0,0,-0.896717587631071,0,0,0,-0.58437719738446,0,0,0,0,-1.63591141567755,-0.738689858872301,1.4156767397982,-0.794658949120436,-0.482856211861651,-0.222346363503612,0.284599778870503,0,-0.33824966007582,-0.568451427252854,33.41
942,1.42099451671871,0.838868427685516,-0.475901991615621,-1.04347405179328,-1.16401622519138,-0.361731443444814,-0.360598084642574,0.313078534008069,0,0,0,0,-0.896717587631071,0,0,0,-0.92757314209111,0,0,0,0,-1.63591141567755,-0.738689858872301,1.4156767397982,-0.794658949120436,-0.482856211861651,-0.222346363503612,0.284599778870503,0,-0.33824966007582,-0.568451427252854,23.45
952,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.14323416239723,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,30.27
953,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.816463064194119,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,33.47
954,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.487067918438127,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,32.76
955,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.21145939877218,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,35.68
956,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.01844857330678,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,34.42
957,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.581533630341907,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,29.42
958,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.30433745165237,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,28.88
959,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.9870261551315,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,32.02
960,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.686495532457219,-0.410063918740061,0.284599778870503,0,0,-0.568451427252854,24.17
961,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.14323416239723,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,29.67
962,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.816463064194119,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,34.61
963,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.487067918438127,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,44.64
964,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.21145939877218,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,32.98
965,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.01844857330678,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,41.96
966,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.581533630341907,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,37.26
967,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.30433745165237,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,37.65
968,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.9870261551315,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,39.05
969,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.686495532457219,-0.410063918740061,1.05953936314972,0,0,-0.568451427252854,30.01
970,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.14323416239723,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,31.24
971,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.816463064194119,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,33.78
972,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.487067918438127,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,35.9
973,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.21145939877218,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,34.44
974,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.01844857330678,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,37.64
975,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.581533630341907,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,35.78
976,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.05804014498008,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-1.30433745165237,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,32.64
977,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-1.0244312788657,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.9870261551315,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,34.97
978,-1.6150486042219,-0.925579105211647,-0.942252601525898,1.99363970507076,2.25309902544084,-0.281322211558656,-0.730245642703003,0.52431227148275,-0.825071789225223,-1.01648376979308,0,0,-0.990822412751326,0,0,0,0,2.48430828335411,0,0,0,3.67305993956223,-3.3491363724531,-0.15424343087323,-0.794658949120436,-0.686495532457219,-0.410063918740061,1.83447894742894,0,0,-0.568451427252854,29.46
979,-2.05771414534899,-1.93631578252085,-0.690617584928478,3.0060854402349,-0.516212589475875,-0.525062695713573,-0.378567063159401,1.15112542725001,-1.21200245441523,-0.914020251100038,0,0,0,0,0,2.82942868147364,-2.59588676219288,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.450411967475327,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,29.616083
980,-0.899596548820899,-1.04675944758472,-0.549740838184748,1.67410816649545,-0.651253226528351,-0.577831254138864,-0.43760799257183,0.482983931542052,-0.438141124035218,-0.768414198220453,0,0,0,0,0,1.59114660542429,-1.88089521072069,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.378244551693973,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,35.2058735
981,0.258521047707197,-0.1572031126486,-0.408864091441019,0.342130892756005,-0.786293863580826,-0.630599812564155,-0.49664892198426,-0.185157564165906,0.335720206344793,-0.622808145340867,0,0,0,0,0,0.35286452937495,-1.16590365924851,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.306048271389538,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,33.8329425
982,0.986496236498011,1.31124020814617,-0.28936174765151,-1.00593468222639,-0.933077164724822,-0.673317217003677,-0.17577430561236,-0.853299059873864,0,0,0,0,0,0,0,-0.885417546674394,-0.450912107776319,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.233827933640731,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,31.38128
983,-2.05771414534899,-1.93631578252085,-0.690617584928478,3.0060854402349,-0.516212589475875,-0.525062695713573,-0.378567063159401,1.15112542725001,-1.21200245441523,-0.914020251100038,0,0,0,0,0,2.82942868147364,-2.59588676219288,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.463447882904932,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,25.49729
984,-0.899596548820899,-1.04675944758472,-0.549740838184748,1.67410816649545,-0.651253226528351,-0.577831254138864,-0.43760799257183,0.482983931542052,-0.438141124035218,-0.768414198220453,0,0,0,0,0,1.59114660542429,-1.88089521072069,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.404475148455543,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,29.616083
985,0.258521047707197,-0.1572031126486,-0.408864091441019,0.342130892756005,-0.786293863580826,-0.630599812564155,-0.49664892198426,-0.185157564165906,0.335720206344793,-0.622808145340867,0,0,0,0,0,0.35286452937495,-1.16590365924851,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.345590617285243,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,28.5373515
986,0.986496236498011,1.31124020814617,-0.28936174765151,-1.00593468222639,-0.933077164724822,-0.673317217003677,-0.17577430561236,-0.853299059873864,0,0,0,0,0,0,0,-0.885417546674394,-0.450912107776319,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.286485577917221,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,26.3798885
987,-2.05771414534899,-1.93631578252085,-0.690617584928478,3.0060854402349,-0.516212589475875,-0.525062695713573,-0.378567063159401,1.15112542725001,-1.21200245441523,-0.914020251100038,0,0,0,0,0,3.44856971949831,-2.47672150361418,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.989855019475619,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,35.0097405
988,-0.899596548820899,-1.04675944758472,-0.549740838184748,1.67410816649545,-0.651253226528351,-0.577831254138864,-0.43760799257183,0.482983931542052,-0.438141124035218,-0.768414198220453,0,0,0,0,0,2.00390729744074,-1.6425646935633,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.905449619228935,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,37.1672035
989,0.258521047707197,-0.1572031126486,-0.408864091441019,0.342130892756005,-0.786293863580826,-0.630599812564155,-0.49664892198426,-0.185157564165906,0.335720206344793,-0.622808145340867,0,0,0,0,0,0.559244875383174,-0.808407883512412,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.821372974654232,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,36.284605
990,0.986496236498011,1.31124020814617,-0.28936174765151,-1.00593468222639,-0.933077164724822,-0.673317217003677,-0.17577430561236,-0.853299059873864,0,0,0,0,0,0,0,-0.885417546674394,0.0257489265384717,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.737188082605269,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,35.500073
991,-2.05771414534899,-1.93631578252085,-0.690617584928478,3.0060854402349,-0.516212589475875,-0.525062695713573,-0.378567063159401,1.15112542725001,-1.21200245441523,-0.914020251100038,0,0,0,0,0,3.44856971949831,-2.47672150361418,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,1.00511143040546,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,29.616083
992,-0.899596548820899,-1.04675944758472,-0.549740838184748,1.67410816649545,-0.651253226528351,-0.577831254138864,-0.43760799257183,0.482983931542052,-0.438141124035218,-0.768414198220453,0,0,0,0,0,2.00390729744074,-1.6425646935633,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.936182949286333,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,32.2638785
993,0.258521047707197,-0.1572031126486,-0.408864091441019,0.342130892756005,-0.786293863580826,-0.630599812564155,-0.49664892198426,-0.185157564165906,0.335720206344793,-0.622808145340867,0,0,0,0,0,0.559244875383174,-0.808407883512412,0,0,0,0,1.06312507051778,1.66872192587443,-1.72416360154466,-0.794658949120436,0.867362715641469,-0.222346363503612,1.83447894742894,0.255670648036488,1.33629495338595,-0.568451427252854,30.400615
